waterYear,site_no,rbi
1977,01547100,0.0923364267787311
1977,01547200,0.281406512129116
1977,01547500,0.181639088225376
1977,01547700,0.323133469134709
1977,01547950,0.190979291850822
1977,01548500,0.267437124177592
1977,01549500,0.358206266950047
1977,01549700,0.273919448797821
1977,01550000,0.340024917963746
1977,01551500,0.189540936347209
1977,01552500,0.485644505855899
1977,01553500,0.191597782150898
1977,01554000,0.179205575139826
1977,01555000,0.257625032961238
1977,01555500,0.458891138860764
1977,01556000,0.340096484836302
1977,01557500,0.358541233541234
1977,01558000,0.297128647214854
1977,01559000,0.288924096554644
1977,01560000,0.459438046461617
1977,01562000,0.375165600702594
1977,01563200,0.240901524471114
1977,01563500,0.225180708130845
1977,01564500,0.424312804740449
1977,01567000,0.218385822002753
1977,01567500,0.495133279173501
1977,01568000,0.446462580566475
1977,01570000,0.348898542456734
1977,01571500,0.194814800943785
1977,01573000,0.441193809262857
1977,01574000,0.607684448403771
1977,01574500,0.317110048628989
1977,01576500,0.358687298252805
1978,01011000,0.0981098478783026
1978,01013500,0.0484316521904688
1978,01017000,0.122480273055459
1978,01019000,0.0320263077959297
1978,01022500,0.18280904799359
1978,01030500,0.0918471459230704
1978,01031500,0.261600801247011
1978,01034500,0.0908283705420444
1978,01038000,0.157902703122271
1978,01042500,0.233679658410547
1978,01046500,0.0922023600887954
1978,01047000,0.293104637405896
1978,01052500,0.27547719393213
1978,01053500,0.0613570371328971
1978,01054000,0.0773955872987723
1978,01054200,0.437992050868626
1978,01054500,0.13037574772675
1978,01055000,0.403575247877692
1978,01057000,0.288196723729726
1978,01059000,0.146862314349408
1978,01064500,0.270195605014855
1978,01066000,0.0765151667407307
1978,01073000,0.322566063405509
1978,01073500,0.151879238862688
1978,01076500,0.281087247893796
1978,01078000,0.257573190361504
1978,01081000,0.0603453436759688
1978,01092000,0.139451878314679
1978,01094500,0.236864243822709
1978,01096000,0.232715470045362
1978,01096500,0.200831685100602
1978,01097000,0.13363275011108
1978,01097300,0.187381249567921
1978,01099500,0.0544050177822428
1978,01100000,0.121816635156591
1978,01100600,0.258588325528823
1978,01101000,0.0965879841815755
1978,01102000,0.0989187164451925
1978,01102500,0.314135106211145
1978,01103500,0.0840601178903188
1978,01104200,0.0865131314151686
1978,01104500,0.0939918011785806
1978,01105000,0.19137209384123
1978,01105500,0.224211503506596
1978,01105600,0.399120955200709
1978,01105730,0.280064942595384
1978,01109000,0.171988203853058
1978,01109060,0.142776634041428
1978,01110000,0.117939234296418
1978,01111500,0.236787227109808
1978,01112500,0.204685245554669
1978,01114500,0.167092396212297
1978,01116000,0.160370923736521
1978,01117000,0.236989391680392
1978,01117500,0.0880613180038324
1978,01118000,0.186787378309784
1978,01118300,0.34683216637172
1978,01118500,0.101354848217927
1978,01119500,0.269110839040441
1978,01121000,0.386176131038339
1978,01122500,0.217102814989931
1978,01123000,0.340998103911672
1978,01129200,0.115168370233924
1978,01134500,0.253438683316295
1978,01135500,0.235777744489128
1978,01137500,0.28305215323292
1978,01139000,0.221429816637348
1978,01139800,0.186104680556664
1978,01144000,0.213339724536669
1978,01151500,0.212296141235275
1978,01152500,0.228784956605593
1978,01154500,0.169812188754327
1978,01161000,0.148223579995474
1978,01162000,0.132066753882676
1978,01162500,0.199929068819637
1978,01163200,0.178272822834964
1978,01166500,0.126789283847933
1978,01169000,0.387288449089059
1978,01169900,0.396239660982334
1978,01170100,0.341581936872274
1978,01170500,0.1596975429871
1978,01171500,0.360082853099813
1978,01173500,0.176323201748854
1978,01174500,0.22423642675191
1978,01177000,0.141796671112915
1978,01181000,0.389212428300376
1978,01183500,0.240573185753658
1978,01184000,0.134682418008671
1978,01185500,0.231638612554932
1978,01187300,0.426388814693584
1978,01196500,0.28099273922812
1978,01197000,0.295783324060091
1978,01197500,0.146782190055636
1978,01200500,0.151536833281459
1978,01205500,0.310573789335605
1978,01208500,0.28555344163855
1978,01208990,0.336208307803123
1978,01209700,0.415257547502646
1978,01305000,0.0564236844328068
1978,01305500,0.0988933972703799
1978,01311500,1.56416974103976
1978,01315000,0.0334109405003904
1978,01315500,0.128965333426195
1978,01318500,0.101034486149489
1978,01321000,0.18511908817382
1978,01325000,0.220073149066291
1978,01331500,0.254916310583347
1978,01332500,0.283395755305868
1978,01333000,0.342495866576564
1978,01334000,0.281365521594085
1978,01334500,0.209522906389216
1978,01336000,0.127720109493205
1978,01346000,0.161441235425814
1978,01347000,0.176861735022016
1978,01350000,0.427796593145487
1978,01351500,0.406675535199093
1978,01357500,0.264307491053952
1978,01362200,0.295131501089023
1978,01362500,0.3236832218344
1978,01365000,0.251420143110562
1978,01371500,0.256201110646683
1978,01372500,0.22388544041537
1978,01375000,0.181185353691419
1978,01376800,0.437817171007726
1978,01377000,0.330443309077773
1978,01377500,0.374483853890948
1978,01378500,0.775259634223993
1978,01379000,0.234950747902225
1978,01379500,0.202313716433265
1978,01381000,0.26797394755968
1978,01381500,0.362476000853303
1978,01383500,0.241386578100856
1978,01387500,0.321751039454153
1978,01388000,0.312875013695452
1978,01388500,0.310849890109013
1978,01389500,0.155802880548921
1978,01391500,0.513473814014217
1978,01393450,0.943138531540229
1978,01394500,0.978323982168448
1978,01395000,0.994411789344354
1978,01396500,0.3175100837203
1978,01397000,0.332730866032668
1978,01398000,0.764023507198956
1978,01399500,0.165163029236701
1978,01400000,0.466963645992337
1978,01400500,0.472455410616544
1978,01401000,0.782342892541815
1978,01402000,0.440090300554664
1978,01403060,0.478268497200017
1978,01405400,0.362534895098857
1978,01407500,0.654842892606058
1978,01407705,0.5744915183221
1978,01407760,0.991169640674652
1978,01408000,0.463393644263465
1978,01408500,0.13704915351271801
1978,01409400,0.133532761479132
1978,01410000,0.166050927581139
1978,01411000,0.118123256904509
1978,01411500,0.0984749002119278
1978,01413500,0.32861215186187
1978,01414500,0.289463112053866
1978,01415000,0.29682429840193
1978,01417000,0.333331071222558
1978,01420500,0.329998200203487
1978,01421000,0.279017739245912
1978,01423000,0.378871162354203
1978,01425000,0.206120274428365
1978,01426500,0.199834911386259
1978,01428500,0.23644029636907
1978,01429000,0.183840779382534
1978,01429500,0.33967511328502
1978,01431500,0.268358491374108
1978,01434000,0.206242953634664
1978,01435000,0.38542689187512
1978,01436000,0.162817475255198
1978,01437500,0.214255995720527
1978,01438500,0.200685044714289
1978,01439500,0.204421735445596
1978,01440000,0.268286616282407
1978,01440400,0.308066670090914
1978,01442500,0.267424486378566
1978,01443900,0.246706048086371
1978,01445500,0.157989517537965
1978,01446500,0.18115169899819
1978,01447500,0.242246915666723
1978,01447680,0.181925941946405
1978,01447720,0.248892999271341
1978,01447800,0.228364758880256
1978,01449360,0.207635867561389
1978,01449800,0.120440588325284
1978,01450500,0.258676256486194
1978,01451000,0.181226267403084
1978,01451500,0.26766522228667
1978,01451800,0.426904256301357
1978,01452000,0.407294745188496
1978,01452500,0.219202898550725
1978,01453000,0.193505080784622
1978,01457000,0.176733799827835
1978,01459500,0.528438251267911
1978,01463500,0.145530190239868
1978,01464000,0.336974823339123
1978,01464500,0.426203312922349
1978,01465798,1.01241333189929
1978,01466500,0.130320084417868
1978,01467000,0.152549030879634
1978,01467048,0.663910245600448
1978,01467150,0.650780379041249
1978,01469500,0.272894133071124
1978,01470500,0.283175470175656
1978,01470960,0.219982205819356
1978,01471000,0.19413264558483
1978,01472000,0.249838992919433
1978,01472157,0.46529415261458
1978,01473000,0.711911618903735
1978,01474000,0.667160962492833
1978,01474500,0.32934277324625
1978,01477120,0.452733776188043
1978,01477800,1.1566588453426
1978,01478000,0.917097648072897
1978,01479000,0.629843269161955
1978,01480000,0.558702048206405
1978,01480300,0.70543154857739
1978,01480675,0.460729638666202
1978,01480700,0.393935307376654
1978,01481000,0.412813001905681
1978,01481500,0.403435681905776
1978,01483200,0.501270822352032
1978,01483700,0.372637602940492
1978,01484100,0.274861517112731
1978,01485500,0.362373918219116
1978,01487000,0.226900987824489
1978,01491000,0.370269577392573
1978,01495000,0.574962435305248
1978,01500000,0.368386370171571
1978,01503000,0.196230435798678
1978,01510000,0.329939224716799
1978,01512500,0.192603667247216
1978,01516500,0.469521671938922
1978,01518000,0.417645077012071
1978,01520000,0.429619768557557
1978,01521500,0.560880882749466
1978,01523500,0.432392900169636
1978,01524500,0.358566446916283
1978,01526500,0.416928624260355
1978,01529500,0.255178150783272
1978,01531000,0.352490604506982
1978,01531500,0.228144911946095
1978,01532000,0.472057016465962
1978,01534000,0.431397355929544
1978,01534300,0.205477468158014
1978,01534500,0.177162374226899
1978,01536000,0.193971070445232
1978,01536500,0.20187467691407
1978,01538000,0.346817066693644
1978,01539000,0.290244290139611
1978,01540500,0.177098327735423
1978,01541000,0.348432183638039
1978,01541200,0.238932598777653
1978,01541500,0.269480447616307
1978,01542810,0.414859436606066
1978,01543000,0.303800161929872
1978,01543500,0.284427521700033
1978,01544000,0.282613021229267
1978,01544500,0.258753986816925
1978,01545000,0.26079895734205
1978,01545500,0.189370485911675
1978,01545600,0.201865764390177
1978,01546500,0.126438928316751
1978,01547100,0.103964930134252
1978,01547200,0.250131066667813
1978,01547500,0.172174343237352
1978,01547700,0.309322225105197
1978,01547950,0.181673295434333
1978,01548500,0.25972595557538
1978,01549500,0.331641632648772
1978,01549700,0.254040296436201
1978,01550000,0.362963004309094
1978,01551500,0.17616442863312
1978,01552500,0.425898025814365
1978,01553500,0.165862062747631
1978,01554000,0.161040793513242
1978,01555000,0.232648537263105
1978,01555500,0.355062686657672
1978,01556000,0.247050494241505
1978,01557500,0.309386329208721
1978,01558000,0.244164423660086
1978,01559000,0.221940319971877
1978,01560000,0.328880558868632
1978,01562000,0.253692287867514
1978,01563200,0.210994761683382
1978,01563500,0.183719185012744
1978,01564500,0.395623265541965
1978,01567000,0.185617895339359
1978,01567500,0.375083470596091
1978,01568000,0.377862837902227
1978,01570000,0.276191065019248
1978,01571500,0.200129564923743
1978,01573000,0.397225541074214
1978,01574000,0.511697847546648
1978,01574500,0.317686781244447
1978,01576500,0.390297584948895
1979,01011000,0.137144170666386
1979,01013500,0.0749694024096045
1979,01017000,0.165651089267494
1979,01019000,0.0643826577018423
1979,01022500,0.246377856592414
1979,01030500,0.129277233058341
1979,01031500,0.315124039793477
1979,01034500,0.110445080541056
1979,01038000,0.175446843060093
1979,01042500,0.302195254500945
1979,01046500,0.118414003540483
1979,01047000,0.349415000584811
1979,01052500,0.315972506714006
1979,01053500,0.0691270613180552
1979,01054000,0.0829616628397629
1979,01054200,0.56233768076863
1979,01054500,0.178094418411909
1979,01055000,0.438021919901272
1979,01057000,0.305460372290908
1979,01059000,0.184001613422937
1979,01064500,0.352056915085842
1979,01066000,0.0943027042936422
1979,01073000,0.280579560155239
1979,01073500,0.159277791614622
1979,01076500,0.334339484194815
1979,01078000,0.245505861919236
1979,01081000,0.0551702160305614
1979,01092000,0.141372718907905
1979,01094500,0.302655262386806
1979,01096000,0.296776684914704
1979,01096500,0.215880414016082
1979,01097000,0.222988217598396
1979,01097300,0.278074355619646
1979,01099500,0.0738649760289225
1979,01100000,0.122966132088565
1979,01100600,0.361115600397109
1979,01101000,0.111502093697434
1979,01102000,0.12251376306078
1979,01102500,0.481221096030011
1979,01103500,0.0936118693001497
1979,01104200,0.097846078076784
1979,01104500,0.110516598972844
1979,01105000,0.221716306835459
1979,01105500,0.225965321803408
1979,01105600,0.435152517512276
1979,01105730,0.310615813010223
1979,01109000,0.201527697133115
1979,01109060,0.160605789278451
1979,01110000,0.209601822501629
1979,01111500,0.310972766568789
1979,01112500,0.241728363361436
1979,01114500,0.194254894756181
1979,01116000,0.194122899077395
1979,01117000,0.270859080964551
1979,01117500,0.10070097452556
1979,01118000,0.201463957369561
1979,01118300,0.448829583266928
1979,01118500,0.120211138146413
1979,01119500,0.365630676685758
1979,01121000,0.517691248278452
1979,01122500,0.262907516297489
1979,01123000,0.420629727921663
1979,01129200,0.135431709713267
1979,01134500,0.31730210954132
1979,01135500,0.242873025139156
1979,01137500,0.375225211920725
1979,01139000,0.232778403638336
1979,01139800,0.213262956931888
1979,01144000,0.244191926504953
1979,01151500,0.248202193634626
1979,01152500,0.202147724103123
1979,01154500,0.206841756270831
1979,01161000,0.131866735761689
1979,01162000,0.209745279018949
1979,01162500,0.214416150431976
1979,01163200,0.22142553083469
1979,01166500,0.148726451703944
1979,01169000,0.416995518305104
1979,01169900,0.365017795971336
1979,01170100,0.349665242519302
1979,01170500,0.19818262248657
1979,01171500,0.376391289483181
1979,01173500,0.258171204743071
1979,01174500,0.347213556865981
1979,01177000,0.192817309303272
1979,01181000,0.467901588576016
1979,01183500,0.258458745653278
1979,01184000,0.156479377839916
1979,01185500,0.298546319710011
1979,01187300,0.539830236736867
1979,01196500,0.317757171482352
1979,01197000,0.355011959121548
1979,01197500,0.189614788805122
1979,01200500,0.188392623374531
1979,01205500,0.372719814710783
1979,01208500,0.289436030555838
1979,01208990,0.361890915631229
1979,01209700,0.43020589261678
1979,01305000,0.0506430284095037
1979,01305500,0.0667197452229299
1979,01311500,1.49180422597608
1979,01315000,0.0457743571110047
1979,01315500,0.18907827740006
1979,01318500,0.143048284338512
1979,01321000,0.228016171203832
1979,01325000,0.276857153758332
1979,01331500,0.321268838113758
1979,01332500,0.349483010767402
1979,01333000,0.367893853434925
1979,01334000,0.333315240400795
1979,01334500,0.302768691640215
1979,01336000,0.101529198261188
1979,01346000,0.173860721655449
1979,01347000,0.173398170016938
1979,01350000,0.45937241833177
1979,01351500,0.365989142073526
1979,01357500,0.223553431786618
1979,01362200,0.328639182260982
1979,01362500,0.334348340748602
1979,01365000,0.320494415922529
1979,01371500,0.300596216033702
1979,01372500,0.278938943103402
1979,01375000,0.297767427603224
1979,01376800,0.369627964170135
1979,01377000,0.268719402905219
1979,01377500,0.309066739648903
1979,01378500,0.600719874106079
1979,01379000,0.285269858163286
1979,01379500,0.222070135746606
1979,01381000,0.366924231902822
1979,01381500,0.431002200834346
1979,01383500,0.26690392701974
1979,01387500,0.360354866629947
1979,01388000,0.342946105942954
1979,01388500,0.332627284851338
1979,01389500,0.17794957856429
1979,01391500,0.560038424591739
1979,01393450,0.99293849116717
1979,01394500,0.984502892065917
1979,01395000,0.964067310067883
1979,01396500,0.462577655063603
1979,01397000,0.446948503905288
1979,01398000,0.857783733871561
1979,01399500,0.255150665732306
1979,01400000,0.582751633906179
1979,01400500,0.542551544830711
1979,01401000,0.845041333049293
1979,01402000,0.531128948332016
1979,01403060,0.567158160089058
1979,01405400,0.356065531140294
1979,01407500,0.571681833544841
1979,01407705,0.507828139645217
1979,01407760,0.942481379588002
1979,01408000,0.341740649453205
1979,01408500,0.122299892940361
1979,01409400,0.161229149022351
1979,01410000,0.152586956961616
1979,01411000,0.128346513821374
1979,01411500,0.0942297880235632
1979,01413500,0.308462678657829
1979,01414500,0.300475645330485
1979,01415000,0.296397081492139
1979,01417000,0.191883761121424
1979,01420500,0.377613877233205
1979,01421000,0.294701862244658
1979,01423000,0.339125740705638
1979,01425000,0.203836716484497
1979,01426500,0.232058336336355
1979,01428500,0.264867326908272
1979,01429000,0.292056908393542
1979,01429500,0.387456150735546
1979,01431500,0.318563515291992
1979,01434000,0.235779221447765
1979,01435000,0.459555967624728
1979,01436000,0.0532118183154491
1979,01437500,0.251291068266772
1979,01438500,0.220431018300193
1979,01439500,0.224320541675335
1979,01440000,0.33602949148867
1979,01440400,0.322217860982644
1979,01442500,0.284318578978323
1979,01443900,0.290734699458889
1979,01445500,0.207541478129713
1979,01446500,0.20110567988381
1979,01447500,0.269605915204908
1979,01447680,0.192181240202055
1979,01447720,0.282126634071917
1979,01447800,0.262736578978693
1979,01449360,0.227131855747558
1979,01449800,0.156580329255152
1979,01450500,0.273816299051929
1979,01451000,0.200450773533351
1979,01451500,0.354201205727204
1979,01451800,0.431620098884673
1979,01452000,0.421288969045604
1979,01452500,0.25986283474853
1979,01453000,0.230544173507576
1979,01457000,0.2099389107225
1979,01459500,0.71571718886085
1979,01463500,0.205710657625256
1979,01464000,0.343114715986878
1979,01464500,0.388116183510075
1979,01465798,1.08643911974913
1979,01466500,0.116106430894987
1979,01467000,0.154701099170514
1979,01467048,0.767691902727438
1979,01467150,0.494096434595475
1979,01469500,0.274076719036931
1979,01470500,0.3043136927132
1979,01470960,0.277639054438518
1979,01471000,0.231210039196983
1979,01472000,0.290048142355559
1979,01472157,0.520945015361797
1979,01473000,0.723484045372628
1979,01474000,0.725311355311355
1979,01474500,0.375279434410654
1979,01477120,0.410398613518198
1979,01477800,1.02045816957243
1979,01478000,0.94268731037233
1979,01479000,0.672445366866073
1979,01480000,0.521775447894464
1979,01480300,0.774160363086233
1979,01480675,0.475116227204886
1979,01480700,0.464699431761539
1979,01481000,0.458178649445525
1979,01481500,0.479415388828039
1979,01483200,0.537997017411346
1979,01483700,0.375769747134599
1979,01484100,0.283087293296805
1979,01485500,0.384991097013077
1979,01487000,0.259385953798725
1979,01491000,0.390584706805696
1979,01495000,0.611345143978302
1979,01500000,0.312210557766219
1979,01503000,0.203047389907038
1979,01510000,0.316498724039499
1979,01512500,0.218185691763603
1979,01516500,0.465032323886322
1979,01518000,0.364941064574204
1979,01520000,0.364669450051152
1979,01521500,0.541546410948701
1979,01523500,0.42154070676535
1979,01524500,0.347208227650186
1979,01526500,0.336466681277111
1979,01529500,0.247587224587411
1979,01531000,0.300872093023256
1979,01531500,0.234954274828303
1979,01532000,0.462681941875442
1979,01534000,0.423841173634548
1979,01534300,0.270332191711692
1979,01534500,0.221764804724069
1979,01536000,0.266671072268389
1979,01536500,0.206588703676423
1979,01538000,0.36694256168193
1979,01539000,0.354981492380503
1979,01540500,0.18020039575344
1979,01541000,0.419820080056122
1979,01541200,0.280182002022245
1979,01541500,0.304174144837979
1979,01542810,0.402217448777264
1979,01543000,0.319874271872657
1979,01543500,0.296424136244089
1979,01544000,0.288403590673346
1979,01544500,0.283918489268055
1979,01545000,0.277913539497734
1979,01545500,0.201119767983921
1979,01545600,0.244630919243723
1979,01546500,0.187941407271776
1979,01547100,0.149414667136584
1979,01547200,0.352829166344144
1979,01547500,0.211837858158296
1979,01547700,0.405190511675058
1979,01547950,0.214674347143783
1979,01548500,0.271478276916117
1979,01549500,0.377444276547948
1979,01549700,0.26177260804463
1979,01550000,0.36631038475091
1979,01551500,0.210393062518916
1979,01552500,0.484032792069341
1979,01553500,0.200065706526493
1979,01554000,0.178863928171412
1979,01555000,0.337858123997976
1979,01555500,0.440657477062225
1979,01556000,0.35168964585023
1979,01557500,0.345122355188638
1979,01558000,0.299331565241393
1979,01559000,0.297386176900921
1979,01560000,0.375010980130356
1979,01562000,0.352193787849189
1979,01563200,0.257212086497934
1979,01563500,0.207657707169007
1979,01564500,0.378289860757011
1979,01567000,0.222501503429859
1979,01567500,0.505338244752383
1979,01568000,0.453248697354406
1979,01570000,0.330056377603537
1979,01571500,0.232640398944652
1979,01573000,0.457735070161136
1979,01574000,0.510112484069374
1979,01574500,0.379750692520776
1979,01576500,0.425239788872283
1980,01011000,0.090059803079363
1980,01013500,0.0442307692307692
1980,01017000,0.113224738327518
1980,01019000,0.0344042089220717
1980,01022500,0.155445750928775
1980,01030500,0.100520369108163
1980,01031500,0.278457813601398
1980,01034500,0.0916508308737315
1980,01038000,0.138577580779208
1980,01042500,0.398877078804529
1980,01046500,0.0994322043646022
1980,01047000,0.209912206511251
1980,01052500,0.308602867622541
1980,01053500,0.0432027894714462
1980,01054000,0.0566993167664309
1980,01054200,0.509172965436266
1980,01054500,0.148799033183947
1980,01055000,0.421185698359611
1980,01057000,0.303129143963247
1980,01059000,0.197502678876722
1980,01064500,0.293129433288844
1980,01066000,0.066010321947771
1980,01073000,0.282166248895984
1980,01073500,0.14363324344202
1980,01076500,0.317010365461541
1980,01078000,0.254797845914531
1980,01081000,0.0614779338039567
1980,01092000,0.147489358139522
1980,01094500,0.269209417757894
1980,01096000,0.255119041526643
1980,01096500,0.191316690323119
1980,01097000,0.126322222744582
1980,01097300,0.213843199207013
1980,01099500,0.0506839265649521
1980,01100000,0.116776482261643
1980,01100600,0.234479162578424
1980,01101000,0.0823315408315238
1980,01102000,0.0887323342820055
1980,01102500,0.357755901034307
1980,01103500,0.078028700734575
1980,01104200,0.0889850487038501
1980,01104500,0.0925346400115295
1980,01105000,0.191090366946117
1980,01105500,0.17256530910271
1980,01105600,0.338444673199556
1980,01105730,0.226974064132097
1980,01109000,0.156653977775214
1980,01109060,0.126869554999748
1980,01110000,0.140838325510119
1980,01111500,0.245901639344262
1980,01112500,0.185821473113493
1980,01114500,0.138639407885699
1980,01116000,0.174839513017155
1980,01117000,0.209969745158938
1980,01117500,0.0721817281154908
1980,01118000,0.14664661242907
1980,01118300,0.355685039038216
1980,01118500,0.086661045446054
1980,01119500,0.283475490699825
1980,01121000,0.46125888258687
1980,01122500,0.206418611000695
1980,01123000,0.339878685118628
1980,01129200,0.128335292533804
1980,01134500,0.333255602453187
1980,01135500,0.281336165138982
1980,01137500,0.368104819840898
1980,01139000,0.225038493426507
1980,01139800,0.256987816115491
1980,01144000,0.219910632146143
1980,01151500,0.2058609252478
1980,01152500,0.194709187489213
1980,01154500,0.232237356139795
1980,01161000,0.148322052436719
1980,01162000,0.144602657212024
1980,01162500,0.232385965301788
1980,01163200,0.1965545588408
1980,01166500,0.136346100396992
1980,01169000,0.457884580495126
1980,01169900,0.403562108727231
1980,01170100,0.361847207611208
1980,01170500,0.220528758473444
1980,01171500,0.367246016786967
1980,01173500,0.228308334915512
1980,01174500,0.25404766219137
1980,01177000,0.14929625350614
1980,01181000,0.498544382428749
1980,01183500,0.28992180712424
1980,01184000,0.165398733840506
1980,01185500,0.311508068573198
1980,01187300,0.600792222711757
1980,01196500,0.293607890556464
1980,01197000,0.36869080057091
1980,01197500,0.177780313083579
1980,01200500,0.165889405885521
1980,01205500,0.406455627505127
1980,01208500,0.268814680857917
1980,01208990,0.386045850359902
1980,01209700,0.430001268667537
1980,01305000,0.0464960134284515
1980,01305500,0.0619487895175515
1980,01311500,1.33914002205072
1980,01315000,0.0277927183469102
1980,01315500,0.182932264615495
1980,01318500,0.140560235220161
1980,01321000,0.271822557746858
1980,01325000,0.297793946040099
1980,01331500,0.319313255760894
1980,01332500,0.342825063901961
1980,01333000,0.316050613774441
1980,01334000,0.344678753845694
1980,01334500,0.306713688430304
1980,01336000,0.132304329520107
1980,01346000,0.172499685246582
1980,01347000,0.174596991633689
1980,01350000,0.500985872200909
1980,01351500,0.470402816132675
1980,01357500,0.280818938734932
1980,01362200,0.356116754112618
1980,01362500,0.402716591749157
1980,01365000,0.32296543495509
1980,01371500,0.225078621146257
1980,01372500,0.207097359235831
1980,01375000,0.242165055452331
1980,01376800,0.393396077606604
1980,01377000,0.33791616120771
1980,01377500,0.236616897305171
1980,01378500,0.671594677591722
1980,01379000,0.223588867660395
1980,01379500,0.200780087346439
1980,01381000,0.278612196120915
1980,01381500,0.342026250321695
1980,01383500,0.281843511196355
1980,01387500,0.365768265997758
1980,01388000,0.319908421752296
1980,01388500,0.302506770426594
1980,01389500,0.151372549019608
1980,01391500,0.398857739092232
1980,01393450,0.93397959501396
1980,01394500,0.810119604875189
1980,01395000,0.875945284316542
1980,01396500,0.26508405581541
1980,01397000,0.261460943050518
1980,01398000,0.546596165472188
1980,01399500,0.144480998686614
1980,01400000,0.318268092803073
1980,01400500,0.344193790211138
1980,01401000,0.635715778543182
1980,01402000,0.370680100540501
1980,01403060,0.400205495490403
1980,01405400,0.23794916739702
1980,01407500,0.492587648456748
1980,01407705,0.477720623362277
1980,01407760,0.711766225935656
1980,01408000,0.359544576869299
1980,01408500,0.0784470028618847
1980,01409400,0.0943711284675465
1980,01410000,0.0974987682230531
1980,01411000,0.0855275159622986
1980,01411500,0.0541023654888876
1980,01413500,0.320737066739425
1980,01414500,0.426866259980867
1980,01415000,0.289695156162334
1980,01417000,0.134581592408919
1980,01420500,0.348843255892055
1980,01421000,0.292271778078356
1980,01423000,0.34015064759109
1980,01425000,0.211602274788472
1980,01426500,0.213463907117617
1980,01428500,0.250836630131656
1980,01429000,0.241248281707395
1980,01429500,0.318486874877353
1980,01431500,0.244435932319803
1980,01434000,0.219037823490378
1980,01435000,0.414535896923121
1980,01436000,0.0577367205542725
1980,01437500,0.227397260273973
1980,01438500,0.208431144110777
1980,01439500,0.174725648818108
1980,01440000,0.253232259749799
1980,01440400,0.240545301841572
1980,01442500,0.218344837474141
1980,01443900,0.265179473919278
1980,01445500,0.148104873687751
1980,01446500,0.162276834912938
1980,01447500,0.213713371870263
1980,01447680,0.17735375224546
1980,01447720,0.228236509166021
1980,01447800,0.211307593234998
1980,01449360,0.150944506561525
1980,01449800,0.165439916439541
1980,01450500,0.185609040841142
1980,01451000,0.142872230000483
1980,01451500,0.11108067388029
1980,01451800,0.264088122618434
1980,01452000,0.254078091047149
1980,01452500,0.0955626519231686
1980,01453000,0.144821673845809
1980,01457000,0.11949698479017
1980,01459500,0.449264737042844
1980,01463500,0.150415649440925
1980,01464000,0.240658781137396
1980,01464500,0.25647929253130197
1980,01465798,1.06263460946772
1980,01466500,0.0678210678210678
1980,01467000,0.0961489674767873
1980,01467048,0.665206070818704
1980,01467150,0.391000147297098
1980,01469500,0.170872771045437
1980,01470500,0.185889021359956
1980,01470960,0.168824389225308
1980,01471000,0.144199103281355
1980,01472000,0.15873187604761
1980,01472157,0.286129760836608
1980,01473000,0.524297247283548
1980,01474000,0.442941716852098
1980,01474500,0.252322371466216
1980,01477120,0.228835489833641
1980,01477800,0.954982389709465
1980,01478000,0.878265482603501
1980,01479000,0.314931228435033
1980,01480000,0.301770063584808
1980,01480300,0.417373303077352
1980,01480675,0.31549948935536
1980,01480700,0.234315165126256
1980,01481000,0.215892525841505
1980,01481500,0.235574083553176
1980,01483200,0.462239887771803
1980,01483700,0.307861272353461
1980,01484100,0.181118609201746
1980,01485500,0.296897228502456
1980,01487000,0.10196686077025
1980,01491000,0.282184253143367
1980,01495000,0.284428262783068
1980,01500000,0.385248858012044
1980,01503000,0.182804058032337
1980,01510000,0.32291247718343
1980,01512500,0.203387485998241
1980,01516500,0.583773486881981
1980,01518000,0.392781980205164
1980,01520000,0.409450001292804
1980,01521500,0.495862138614225
1980,01523500,0.439499774113956
1980,01524500,0.384748288447833
1980,01526500,0.367578805799273
1980,01529500,0.278416001269103
1980,01531000,0.375585289780794
1980,01531500,0.223123359884366
1980,01532000,0.417411457255692
1980,01534000,0.3383444614938
1980,01534300,0.15456203378096
1980,01534500,0.153729773612059
1980,01536000,0.202360030128044
1980,01536500,0.195007392428025
1980,01538000,0.244488023796841
1980,01539000,0.257400421538751
1980,01540500,0.180448589904911
1980,01541000,0.31884297736544
1980,01541200,0.235386520638423
1980,01541500,0.269118730470569
1980,01542810,0.413527913058404
1980,01543000,0.29891111898017
1980,01543500,0.263836844863214
1980,01544000,0.323270883904922
1980,01544500,0.275188065791151
1980,01545000,0.285472579201853
1980,01545500,0.204689890252981
1980,01545600,0.247707530282564
1980,01546500,0.102611625947768
1980,01547100,0.079735936265858
1980,01547200,0.21679752198195
1980,01547500,0.174333280732208
1980,01547700,0.306840134716975
1980,01547950,0.178742192547922
1980,01548500,0.295931413814711
1980,01549500,0.404925671178167
1980,01549700,0.282759018845014
1980,01550000,0.345072543755437
1980,01551500,0.197245963801624
1980,01552500,0.387466711730873
1980,01553500,0.184212617289361
1980,01554000,0.168873368734492
1980,01555000,0.226418948647573
1980,01555500,0.314954899790396
1980,01556000,0.289477050457595
1980,01557500,0.30333445627976
1980,01558000,0.243793201646517
1980,01559000,0.231647973537344
1980,01560000,0.353329885651899
1980,01562000,0.296310704948217
1980,01563200,0.228696786525644
1980,01563500,0.22233507315821
1980,01564500,0.379465559041643
1980,01567000,0.2075688928325
